시도,행정구역별,폐기물별,년도,발생량[톤/일],재활용[톤/일]
충청남도,논산시,생활계폐기물,2013,176,94.4
충청남도,논산시,사업장배출시설계폐기물,2013,247,172
충청남도,논산시,건설폐기물,2013,899.4,899.3
충청남도,논산시,지정폐기물,2013,7,1
충청남도,계룡시,생활계폐기물,2013,29,10
충청남도,계룡시,사업장배출시설계폐기물,2013,21,18
충청남도,계룡시,건설폐기물,2013,1,1
충청남도,계룡시,지정폐기물,2013,4,2
충청남도,당진시,생활계폐기물,2013,46100,18396
충청남도,당진시,사업장배출시설계폐기물,2013,2904080,2351871
충청남도,당진시,건설폐기물,2013,441728,436396
충청남도,당진시,지정폐기물,2013,2914.7,1570.7
충청남도,금산군,생활계폐기물,2013,39,8
충청남도,금산군,사업장배출시설계폐기물,2013,84,44
충청남도,금산군,건설폐기물,2013,72408,72039
충청남도,금산군,지정폐기물,2013,805,11
충청남도,부여군,생활계폐기물,2013,2745,941
충청남도,부여군,사업장배출시설계폐기물,2013,41,27
충청남도,부여군,건설폐기물,2013,130244,130226
충청남도,부여군,지정폐기물,2013,573,31
충청남도,서천군,생활계폐기물,2013,5.1,0.7
충청남도,서천군,사업장배출시설계폐기물,2013,960.7,701.6
충청남도,서천군,건설폐기물,2013,277.6,277
충청남도,서천군,지정폐기물,2013,5.5,2.3
충청남도,청양군,생활계폐기물,2013,10220,4197.5
충청남도,청양군,사업장배출시설계폐기물,2013,8833,38325
충청남도,청양군,건설폐기물,2013,77524,77524
충청남도,청양군,지정폐기물,2013,246.6,6.4
충청남도,홍성군,생활계폐기물,2013,8,6
충청남도,홍성군,사업장배출시설계폐기물,2013,104,79
충청남도,홍성군,건설폐기물,2013,763,758
충청남도,홍성군,지정폐기물,2013,620,46
충청남도,예산군,생활계폐기물,2013,48,10
충청남도,예산군,사업장배출시설계폐기물,2013,112,68
충청남도,예산군,건설폐기물,2013,490,484
충청남도,예산군,지정폐기물,2013,12,1
충청남도,태안군,생활계폐기물,2013,64,22
충청남도,태안군,사업장배출시설계폐기물,2013,4577,3805
충청남도,태안군,건설폐기물,2013,441,439
충청남도,태안군,지정폐기물,2013,1876,1006
전라북도,전주시,생활계폐기물,2013,784.7,594.6
전라북도,전주시,사업장배출시설계폐기물,2013,1623.4,434.2
전라북도,전주시,건설폐기물,2013,1124,1120
전라북도,전주시,지정폐기물,2013,15.3,9.9
전라북도,군산시,생활계폐기물,2013,282.5,84.5
전라북도,군산시,사업장배출시설계폐기물,2013,2067.9,1101.8
전라북도,군산시,건설폐기물,2013,966.8,965.5
전라북도,군산시,지정폐기물,2013,67.3,24.4
전라북도,익산시,생활계폐기물,2013,203.7,103.5
전라북도,익산시,사업장배출시설계폐기물,2013,1099.2,786.3
전라북도,익산시,건설폐기물,2013,1113.2,1111.7
전라북도,익산시,지정폐기물,2013,39.4,24.1
전라북도,정읍시,생활계폐기물,2013,76.8,34.9
전라북도,정읍시,사업장배출시설계폐기물,2013,351.5,243.2
전라북도,정읍시,건설폐기물,2013,912,910.7
전라북도,정읍시,지정폐기물,2013,10.8,0.3
전라북도,남원시,생활계폐기물,2013,63.6,13.6
전라북도,남원시,사업장배출시설계폐기물,2013,352.1,341
전라북도,남원시,건설폐기물,2013,501.4,500.5
전라북도,남원시,지정폐기물,2013,2.1,0
전라북도,김제시,생활계폐기물,2013,56.2,32.1
전라북도,김제시,사업장배출시설계폐기물,2013,113.3,85.1
전라북도,김제시,건설폐기물,2013,741.3,740.7
전라북도,김제시,지정폐기물,2013,1.5,0.8
전라북도,완주군,생활계폐기물,2013,34.1,19.3
전라북도,완주군,사업장배출시설계폐기물,2013,271.1,227.3
전라북도,완주군,건설폐기물,2013,674.9,673.5
전라북도,완주군,지정폐기물,2013,32.3,12.2
전라북도,진안군,생활계폐기물,2013,20.3,5.1
전라북도,진안군,사업장배출시설계폐기물,2013,24.4,23.5
전라북도,진안군,건설폐기물,2013,313.5,313.5
전라북도,진안군,지정폐기물,2013,0.1,0
전라북도,무주군,생활계폐기물,2013,17.9,6.3
전라북도,무주군,사업장배출시설계폐기물,2013,5.2,3.9
전라북도,무주군,건설폐기물,2013,293,292
전라북도,무주군,지정폐기물,2013,0.1,0
전라북도,장수군,생활계폐기물,2013,20.7,5.4
전라북도,장수군,사업장배출시설계폐기물,2013,11.1,8.5
전라북도,장수군,건설폐기물,2013,297.9,297.8
전라북도,장수군,지정폐기물,2013,5.8,5.7
전라북도,임실군,생활계폐기물,2013,12.3,3.6
전라북도,임실군,사업장배출시설계폐기물,2013,39,32.7
전라북도,임실군,건설폐기물,2013,346.5,346.5
전라북도,임실군,지정폐기물,2013,0.7,0.4
전라북도,순창군,생활계폐기물,2013,21.4,9.9
전라북도,순창군,사업장배출시설계폐기물,2013,23.7,14.2
전라북도,순창군,건설폐기물,2013,215.3,215.3
전라북도,순창군,지정폐기물,2013,0.2,0
전라북도,고창군,생활계폐기물,2013,45.3,32.9
전라북도,고창군,사업장배출시설계폐기물,2013,13,8.3
전라북도,고창군,건설폐기물,2013,356.3,356
전라북도,고창군,지정폐기물,2013,0.3,0
전라북도,부안군,생활계폐기물,2013,53.3,32.1
전라북도,부안군,사업장배출시설계폐기물,2013,12.8,10.2
전라북도,부안군,건설폐기물,2013,296.8,296.5
전라북도,부안군,지정폐기물,2013,0.3,0
전라북도,전라남도,생활계폐기물,2013,2047,1012
전라북도,전라남도,사업장배출시설계폐기물,2013,21854,20673
전라북도,전라남도,건설폐기물,2013,10025,9882
전라북도,전라남도,지정폐기물,2013,352745,167427
전라북도,목포시,생활계폐기물,2013,247,139
전라북도,목포시,사업장배출시설계폐기물,2013,115,105
전라북도,목포시,건설폐기물,2013,649,585
전라북도,목포시,지정폐기물,2013,2238,1139
전라북도,여수시,생활계폐기물,2013,384,137
전라북도,여수시,사업장배출시설계폐기물,2013,2316,2056
전라북도,여수시,건설폐기물,2013,1097,1059
전라북도,여수시,지정폐기물,2013,170494,119639
전라북도,순천시,생활계폐기물,2013,321,235
전라북도,순천시,사업장배출시설계폐기물,2013,114,57
전라북도,순천시,건설폐기물,2013,890,886
전라북도,순천시,지정폐기물,2013,11964,9205
전라북도,나주시,생활계폐기물,2013,90,58
전라북도,나주시,사업장배출시설계폐기물,2013,101,82
전라북도,나주시,건설폐기물,2013,1027,1022
전라북도,나주시,지정폐기물,2013,8797,2228
전라북도,광양시,생활계폐기물,2013,265,57
전라북도,광양시,사업장배출시설계폐기물,2013,17670,17263
전라북도,광양시,건설폐기물,2013,682,666
전라북도,광양시,지정폐기물,2013,129135,27474
전라북도,담양군,생활계폐기물,2013,33,9
전라북도,담양군,사업장배출시설계폐기물,2013,132,52
전라북도,담양군,건설폐기물,2013,405,405
전라북도,담양군,지정폐기물,2013,5512,1675
전라북도,곡성군,생활계폐기물,2013,20,13
전라북도,곡성군,사업장배출시설계폐기물,2013,87,59
전라북도,곡성군,건설폐기물,2013,238,238
전라북도,곡성군,지정폐기물,2013,1669,603
전라북도,구례군,생활계폐기물,2013,18,7
전라북도,구례군,사업장배출시설계폐기물,2013,10,10
전라북도,구례군,건설폐기물,2013,224,223
전라북도,구례군,지정폐기물,2013,350,2
전라북도,고흥군,생활계폐기물,2013,64,31
전라북도,고흥군,사업장배출시설계폐기물,2013,4,0
전라북도,고흥군,건설폐기물,2013,345,345
전라북도,고흥군,지정폐기물,2013,830,127
전라북도,보성군,생활계폐기물,2013,33,19
전라북도,보성군,사업장배출시설계폐기물,2013,15,15
전라북도,보성군,건설폐기물,2013,385,384
전라북도,보성군,지정폐기물,2013,669,9
전라북도,화순군,생활계폐기물,2013,43,28
전라북도,화순군,사업장배출시설계폐기물,2013,33,27
전라북도,화순군,건설폐기물,2013,353,351
전라북도,화순군,지정폐기물,2013,642,39
전라북도,장흥군,생활계폐기물,2013,33,12
전라북도,장흥군,사업장배출시설계폐기물,2013,14,14
전라북도,장흥군,건설폐기물,2013,360,359
전라북도,장흥군,지정폐기물,2013,350,0
전라북도,강진군,생활계폐기물,2013,29,17
전라북도,강진군,사업장배출시설계폐기물,2013,6,5
전라북도,강진군,건설폐기물,2013,147,146
전라북도,강진군,지정폐기물,2013,511,72
전라북도,해남군,생활계폐기물,2013,56,105
전라북도,해남군,사업장배출시설계폐기물,2013,17,14
전라북도,해남군,건설폐기물,2013,327,327
전라북도,해남군,지정폐기물,2013,1065,28
전라북도,영암군,생활계폐기물,2013,112,27
전라북도,영암군,사업장배출시설계폐기물,2013,1029,764
전라북도,영암군,건설폐기물,2013,410,410
전라북도,영암군,지정폐기물,2013,7687,2042
전라북도,무안군,생활계폐기물,2013,68,25
전라북도,무안군,사업장배출시설계폐기물,2013,45,35
전라북도,무안군,건설폐기물,2013,333,326
전라북도,무안군,지정폐기물,2013,1787,2
전라북도,함평군,생활계폐기물,2013,17,10
전라북도,함평군,사업장배출시설계폐기물,2013,44,40
전라북도,함평군,건설폐기물,2013,245,245
전라북도,함평군,지정폐기물,2013,531,16
전라북도,영광군,생활계폐기물,2013,49,17
전라북도,영광군,사업장배출시설계폐기물,2013,11,5
전라북도,영광군,건설폐기물,2013,514,513
전라북도,영광군,지정폐기물,2013,1899,392
전라북도,장성군,생활계폐기물,2013,24,4
전라북도,장성군,사업장배출시설계폐기물,2013,86,69
전라북도,장성군,건설폐기물,2013,612,611
전라북도,장성군,지정폐기물,2013,4086,2674
전라북도,완도군,생활계폐기물,2013,52,24
전라북도,완도군,사업장배출시설계폐기물,2013,2,1
전라북도,완도군,건설폐기물,2013,349,349
전라북도,완도군,지정폐기물,2013,692,58
전라북도,진도군,생활계폐기물,2013,47,21
전라북도,진도군,사업장배출시설계폐기물,2013,2,0
전라북도,진도군,건설폐기물,2013,321,321
전라북도,진도군,지정폐기물,2013,595,3
전라북도,신안군,생활계폐기물,2013,42,17
전라북도,신안군,사업장배출시설계폐기물,2013,1,0
전라북도,신안군,건설폐기물,2013,112,111
전라북도,신안군,지정폐기물,2013,1242,0
경상북도,포항시,생활계폐기물,2013,653.5,355.5
경상북도,포항시,사업장배출시설계폐기물,2013,18395.3,15266.3
경상북도,포항시,건설폐기물,2013,2807.4,2661.6
경상북도,포항시,지정폐기물,2013,267566.8,223978.5
경상북도,경주시,생활계폐기물,2013,252.8,131
경상북도,경주시,사업장배출시설계폐기물,2013,616.7,205.2
경상북도,경주시,건설폐기물,2013,1304.9,1291.3
경상북도,경주시,지정폐기물,2013,38208.6,21846.2
경상북도,김천시,생활계폐기물,2013,90.7,41.1
경상북도,김천시,사업장배출시설계폐기물,2013,300.1,161.4
경상북도,김천시,건설폐기물,2013,780.7,774.8
경상북도,김천시,지정폐기물,2013,17056.3,6247.3
경상북도,안동시,생활계폐기물,2013,176.8,155.8
경상북도,안동시,사업장배출시설계폐기물,2013,194.4,68.2
경상북도,안동시,건설폐기물,2013,724.1,720.3
경상북도,안동시,지정폐기물,2013,1444.1,247.8
경상북도,구미시,생활계폐기물,2013,240.4,96.7
경상북도,구미시,사업장배출시설계폐기물,2013,1120.5,730.1
경상북도,구미시,건설폐기물,2013,1360.1,1344.6
경상북도,구미시,지정폐기물,2013,145243.2,93642.1
경상북도,영주시,생활계폐기물,2013,172.4,78.8
경상북도,영주시,사업장배출시설계폐기물,2013,117.5,108.7
경상북도,영주시,건설폐기물,2013,625.8,625.2
경상북도,영주시,지정폐기물,2013,7016.3,3752.1
경상북도,영천시,생활계폐기물,2013,56.2,18.4
경상북도,영천시,사업장배출시설계폐기물,2013,679.9,405.6
경상북도,영천시,건설폐기물,2013,766,729.1
경상북도,영천시,지정폐기물,2013,28286,22222.6
경상북도,상주시,생활계폐기물,2013,64,16.9
경상북도,상주시,사업장배출시설계폐기물,2013,180,94.5
경상북도,상주시,건설폐기물,2013,690.3,677.5
경상북도,상주시,지정폐기물,2013,1414.4,1.3
경상북도,문경시,생활계폐기물,2013,103.3,30.1
경상북도,문경시,사업장배출시설계폐기물,2013,162.4,41.2
경상북도,문경시,건설폐기물,2013,392.5,390.1
경상북도,문경시,지정폐기물,2013,1409.9,419.9
경상북도,경산시,생활계폐기물,2013,156.5,71.1
경상북도,경산시,사업장배출시설계폐기물,2013,307,202.1
경상북도,경산시,건설폐기물,2013,535.7,534.6
경상북도,경산시,지정폐기물,2013,15106,8637.6
경상북도,군위군,생활계폐기물,2013,17.4,7.1
경상북도,군위군,사업장배출시설계폐기물,2013,44.1,30.4
경상북도,군위군,건설폐기물,2013,229.7,229.6
경상북도,군위군,지정폐기물,2013,4076.2,3652.4
경상북도,의성군,생활계폐기물,2013,36.3,10.7
경상북도,의성군,사업장배출시설계폐기물,2013,46.4,36.6
경상북도,의성군,건설폐기물,2013,440.3,439.4
경상북도,의성군,지정폐기물,2013,686.7,13.1
경상북도,청송군,생활계폐기물,2013,20.7,4.2
경상북도,청송군,사업장배출시설계폐기물,2013,5.6,4.3
경상북도,청송군,건설폐기물,2013,239.3,238.7
경상북도,청송군,지정폐기물,2013,289.7,37.6
경상북도,영양군,생활계폐기물,2013,13.1,2.5
경상북도,영양군,사업장배출시설계폐기물,2013,0.1,0.1
경상북도,영양군,건설폐기물,2013,184.9,184.4
경상북도,영양군,지정폐기물,2013,297.9,7.1
경상북도,영덕군,생활계폐기물,2013,42.2,3.3
경상북도,영덕군,사업장배출시설계폐기물,2013,77.1,59.1
경상북도,영덕군,건설폐기물,2013,561.5,561.2
경상북도,영덕군,지정폐기물,2013,438,0
경상북도,청도군,생활계폐기물,2013,19.5,12.2
경상북도,청도군,사업장배출시설계폐기물,2013,17.9,15.2
경상북도,청도군,건설폐기물,2013,336.3,336
경상북도,청도군,지정폐기물,2013,410.1,64.5
경상북도,고령군,생활계폐기물,2013,17.3,2.5
경상북도,고령군,사업장배출시설계폐기물,2013,688.8,590.4
경상북도,고령군,건설폐기물,2013,245.2,244.9
경상북도,고령군,지정폐기물,2013,3434.2,1830.7
경상북도,성주군,생활계폐기물,2013,24.6,5.4
경상북도,성주군,사업장배출시설계폐기물,2013,124.2,98.1
경상북도,성주군,건설폐기물,2013,402.6,401.2
경상북도,성주군,지정폐기물,2013,2209.1,1284.3
경상북도,칠곡군,생활계폐기물,2013,94.8,14.6
경상북도,칠곡군,사업장배출시설계폐기물,2013,345.2,95
경상북도,칠곡군,건설폐기물,2013,577.8,576
경상북도,칠곡군,지정폐기물,2013,15346.5,7956.3
경상북도,예천군,생활계폐기물,2013,29.4,9
경상북도,예천군,사업장배출시설계폐기물,2013,35.9,29.7
경상북도,예천군,건설폐기물,2013,703.9,703.6
경상북도,예천군,지정폐기물,2013,818.8,26.5
