지역,연도,폐기물 소분류,분류,가동업체수,재활용 폐기물량,판매량,판매총액
대구광역시,2012,폐타일,허가업체,1,182.0,0.0,0.0
대구광역시,2012,음식물류폐기물 및 처리물,허가업체,10,2135.0,0.0,0.0
대구광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
대구광역시,2012,기타,허가업체,6,1635.0,3.0,25392.0
대구광역시,2012,폐합성고분자화합물,허가업체,0,0.0,0.0,0.0
대구광역시,2012,오니류,허가업체,1,960.0,501.0,1303129.0
대구광역시,2012,폐농약,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐산,허가업체,7,768.0,122.0,276327.0
대구광역시,2012,폐알칼리,허가업체,0,0.0,0.0,0.0
대구광역시,2012,광재,허가업체,4,1268.0,1725.0,4258130.0
대구광역시,2012,분진,허가업체,1,126.0,0.0,0.0
대구광역시,2012,폐주물사 및 폐사,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐내화물 및 폐도자기조각,허가업체,0,0.0,0.0,0.0
대구광역시,2012,소각재,허가업체,0,0.0,0.0,0.0
대구광역시,2012,안정화 또는 고형화 고화처리물,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐촉매,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐흡착제 및 폐흡수제,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐형광등 파쇄 잔재물,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐유기용제,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐페인트 및 락카,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐유,허가업체,10,6735.0,5170.0,5062852.0
대구광역시,2012,폴리클로리네이티드비페닐함유폐기물,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐유독물질,허가업체,0,0.0,0.0,0.0
대구광역시,2012,기타,허가업체,0,0.0,0.0,0.0
대구광역시,2012,음식물류폐기물,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐지류,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐유리류,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐목재 및 폐가구류,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐타일 및 도자기류,허가업체,0,0.0,0.0,0.0
대구광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
대구광역시,2012,동식물성 잔재물,허가업체,0,0.0,0.0,0.0
대구광역시,2012,기타,허가업체,1,2041.0,2041.0,10203.0
인천광역시,2012,유기성오니류,허가업체,5,999.0,0.0,15185612.0
인천광역시,2012,무기성오니류,허가업체,46,186263.0,98991.0,1705547.0
인천광역시,2012,폐합성고분자화합물,허가업체,166,156156.0,128405.0,60325205.0
인천광역시,2012,광재류,허가업체,23,781414.0,11341.0,14954287.0
인천광역시,2012,분진류,허가업체,26,59146.0,0.0,158188.0
인천광역시,2012,폐주물사 및 폐사,허가업체,30,176909.0,134668.0,64302.0
인천광역시,2012,폐내화물 및 폐도자기조각,허가업체,6,6130.0,1234.0,894799.0
인천광역시,2012,소각재,허가업체,37,225359.0,5716.0,0.0
인천광역시,2012,안정화 또는 고형화 고화처리물,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐촉매,허가업체,2,49.0,3.0,152106.0
인천광역시,2012,폐흡착제 및 폐흡수제,허가업체,4,6.0,0.0,1603305.0
인천광역시,2012,폐석고 및 폐석회,허가업체,2,4755.0,578141.0,25675812.0
인천광역시,2012,연소잔재물,허가업체,6,18159.0,14568.0,298275.0
인천광역시,2012,폐석재류,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐타이어,허가업체,4,415.0,1338.0,243540.0
인천광역시,2012,폐식용유,허가업체,4,10866.0,10766.0,5419177.0
인천광역시,2012,동식물성잔재물,허가업체,7,25541.0,9365.0,3376030.0
인천광역시,2012,폐전기전자제품류,허가업체,28,9887.0,5621.0,8189510.0
인천광역시,2012,왕겨 및 쌀겨,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐목재류,허가업체,56,694013.0,547745.0,85668449.0
인천광역시,2012,폐섬유류,허가업체,13,3859.0,9686.0,9740699.0
인천광역시,2012,폐지류,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐금속류,허가업체,15,82334.0,32376.0,12293380.0
인천광역시,2012,폐유리류,허가업체,6,18634.0,18404.0,644359.0
인천광역시,2012,폐타일,허가업체,0,0.0,0.0,0.0
인천광역시,2012,음식물류폐기물 및 처리물,허가업체,5,9014.0,1899.0,51028.0
인천광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
인천광역시,2012,기타,허가업체,24,47354.0,25218.0,13886088.0
인천광역시,2012,폐합성고분자화합물,허가업체,0,0.0,0.0,0.0
인천광역시,2012,오니류,허가업체,11,503.0,5250.0,3645474.0
인천광역시,2012,폐농약,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐산,허가업체,27,86376.0,85113.0,29859066.0
인천광역시,2012,폐알칼리,허가업체,1,2.0,0.0,0.0
인천광역시,2012,광재,허가업체,3,990.0,0.0,0.0
인천광역시,2012,분진,허가업체,2,4997.0,0.0,0.0
인천광역시,2012,폐주물사 및 폐사,허가업체,1,42.0,0.0,0.0
인천광역시,2012,폐내화물 및 폐도자기조각,허가업체,0,0.0,0.0,0.0
인천광역시,2012,소각재,허가업체,0,0.0,0.0,0.0
인천광역시,2012,안정화 또는 고형화 고화처리물,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐촉매,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐흡착제 및 폐흡수제,허가업체,4,6.0,18.0,12494619.0
인천광역시,2012,폐형광등 파쇄 잔재물,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐유기용제,허가업체,17,68405.0,16413.0,9677398.0
인천광역시,2012,폐페인트 및 락카,허가업체,4,41.0,0.0,13655.0
인천광역시,2012,폐유,허가업체,42,9730.0,6259.0,1408383.0
인천광역시,2012,폴리클로리네이티드비페닐함유폐기물,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐유독물질,허가업체,0,0.0,0.0,0.0
인천광역시,2012,기타,허가업체,0,0.0,0.0,0.0
인천광역시,2012,음식물류폐기물,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐지류,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐유리류,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐목재 및 폐가구류,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐타일 및 도자기류,허가업체,0,0.0,0.0,0.0
인천광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
인천광역시,2012,동식물성 잔재물,허가업체,0,0.0,0.0,0.0
인천광역시,2012,기타,허가업체,1,129.0,0.0,0.0
광주광역시,2012,유기성오니류,허가업체,5,40905.0,0.0,0.0
광주광역시,2012,무기성오니류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐합성고분자화합물,허가업체,71,43407.0,35632.0,13840457.0
광주광역시,2012,광재류,허가업체,1,824.0,3199.0,4904687.0
광주광역시,2012,분진류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐주물사 및 폐사,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐내화물 및 폐도자기조각,허가업체,0,0.0,0.0,0.0
광주광역시,2012,소각재,허가업체,0,0.0,0.0,0.0
광주광역시,2012,안정화 또는 고형화 고화처리물,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐촉매,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐흡착제 및 폐흡수제,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐석고 및 폐석회,허가업체,0,0.0,0.0,0.0
광주광역시,2012,연소잔재물,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐석재류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐타이어,허가업체,2,10665.0,10428.0,30533873.0
광주광역시,2012,폐식용유,허가업체,1,114.0,115.0,0.0
광주광역시,2012,동식물성잔재물,허가업체,4,15206.0,10041.0,7137148.0
광주광역시,2012,폐전기전자제품류,허가업체,2,441.0,35.0,37266.0
광주광역시,2012,왕겨 및 쌀겨,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐목재류,허가업체,19,5800.0,1570.0,0.0
광주광역시,2012,폐섬유류,허가업체,1,3227.0,2098.0,1507000.0
광주광역시,2012,폐지류,허가업체,3,79273.0,79273.0,13427299.0
광주광역시,2012,폐금속류,허가업체,10,9705.0,9898.0,3019067.0
광주광역시,2012,폐유리류,허가업체,2,507.0,2.0,0.0
광주광역시,2012,폐타일,허가업체,0,0.0,0.0,0.0
광주광역시,2012,음식물류폐기물 및 처리물,허가업체,4,1836.0,0.0,0.0
광주광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,기타,허가업체,5,2721.0,2912.0,1282788.0
광주광역시,2012,폐합성고분자화합물,허가업체,0,0.0,0.0,0.0
광주광역시,2012,오니류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐농약,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐산,허가업체,7,104.0,34.0,48545.0
광주광역시,2012,폐알칼리,허가업체,2,57.0,16.0,56593.0
광주광역시,2012,광재,허가업체,1,0.0,0.0,0.0
광주광역시,2012,분진,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐주물사 및 폐사,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐내화물 및 폐도자기조각,허가업체,0,0.0,0.0,0.0
광주광역시,2012,소각재,허가업체,0,0.0,0.0,0.0
광주광역시,2012,안정화 또는 고형화 고화처리물,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐촉매,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐흡착제 및 폐흡수제,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐형광등 파쇄 잔재물,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐유기용제,허가업체,1,11.0,0.0,0.0
광주광역시,2012,폐페인트 및 락카,허가업체,1,4.0,0.0,0.0
광주광역시,2012,폐유,허가업체,13,2341.0,716.0,583966.0
광주광역시,2012,폴리클로리네이티드비페닐함유폐기물,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐유독물질,허가업체,0,0.0,0.0,0.0
광주광역시,2012,기타,허가업체,0,0.0,0.0,0.0
광주광역시,2012,음식물류폐기물,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐지류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐유리류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐목재 및 폐가구류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐타일 및 도자기류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
광주광역시,2012,동식물성 잔재물,허가업체,0,0.0,0.0,0.0
광주광역시,2012,기타,허가업체,4,843.0,843.0,285329.0
대전광역시,2012,유기성오니류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,무기성오니류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐합성고분자화합물,허가업체,34,28608.0,28851.0,2580424.0
대전광역시,2012,광재류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,분진류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐주물사 및 폐사,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐내화물 및 폐도자기조각,허가업체,0,0.0,0.0,0.0
대전광역시,2012,소각재,허가업체,0,0.0,0.0,0.0
대전광역시,2012,안정화 또는 고형화 고화처리물,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐촉매,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐흡착제 및 폐흡수제,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐석고 및 폐석회,허가업체,0,0.0,0.0,0.0
대전광역시,2012,연소잔재물,허가업체,1,61.0,1659.0,2009089.0
대전광역시,2012,폐석재류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐타이어,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐식용유,허가업체,0,0.0,0.0,0.0
대전광역시,2012,동식물성잔재물,허가업체,4,579.0,6543.0,0.0
대전광역시,2012,폐전기전자제품류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,왕겨 및 쌀겨,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐목재류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐섬유류,허가업체,1,25.0,0.0,0.0
대전광역시,2012,폐지류,허가업체,3,19828.0,20474.0,33062.0
대전광역시,2012,폐금속류,허가업체,3,1928.0,1611.0,637335.0
대전광역시,2012,폐유리류,허가업체,2,1021.0,3456.0,18344.0
대전광역시,2012,폐타일,허가업체,0,0.0,0.0,0.0
대전광역시,2012,음식물류폐기물 및 처리물,허가업체,4,29614.0,0.0,0.0
대전광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,기타,허가업체,2,376.0,332.0,0.0
대전광역시,2012,폐합성고분자화합물,허가업체,0,0.0,0.0,0.0
대전광역시,2012,오니류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐농약,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐산,허가업체,11,29947.0,47317.0,3640446.0
대전광역시,2012,폐알칼리,허가업체,2,6099.0,8325.0,830888.0
대전광역시,2012,광재,허가업체,0,0.0,0.0,0.0
대전광역시,2012,분진,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐주물사 및 폐사,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐내화물 및 폐도자기조각,허가업체,0,0.0,0.0,0.0
대전광역시,2012,소각재,허가업체,0,0.0,0.0,0.0
대전광역시,2012,안정화 또는 고형화 고화처리물,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐촉매,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐흡착제 및 폐흡수제,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐형광등 파쇄 잔재물,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐유기용제,허가업체,4,810.0,330.0,0.0
대전광역시,2012,폐페인트 및 락카,허가업체,1,1.0,0.0,0.0
대전광역시,2012,폐유,허가업체,10,117.0,0.0,0.0
대전광역시,2012,폴리클로리네이티드비페닐함유폐기물,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐유독물질,허가업체,0,0.0,0.0,0.0
대전광역시,2012,기타,허가업체,0,0.0,0.0,0.0
대전광역시,2012,음식물류폐기물,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐지류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐유리류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐목재 및 폐가구류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐타일 및 도자기류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
대전광역시,2012,동식물성 잔재물,허가업체,0,0.0,0.0,0.0
대전광역시,2012,기타,허가업체,0,0.0,0.0,0.0
울산광역시,2012,유기성오니류,허가업체,4,9996.0,31540.0,182458.0
울산광역시,2012,무기성오니류,허가업체,16,111352.0,7215.0,24315.0
울산광역시,2012,폐합성고분자화합물,허가업체,156,128562.0,41094.0,21862023.0
울산광역시,2012,광재류,허가업체,15,21257.0,14695.0,786339.0
울산광역시,2012,분진류,허가업체,13,17003.0,900.0,1220865.0
울산광역시,2012,폐주물사 및 폐사,허가업체,9,396169.0,0.0,0.0
울산광역시,2012,폐내화물 및 폐도자기조각,허가업체,2,2037.0,0.0,0.0
울산광역시,2012,소각재,허가업체,0,0.0,0.0,0.0
울산광역시,2012,안정화 또는 고형화 고화처리물,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐촉매,허가업체,1,1374.0,0.0,0.0
울산광역시,2012,폐흡착제 및 폐흡수제,허가업체,1,315.0,0.0,0.0
울산광역시,2012,폐석고 및 폐석회,허가업체,2,169930.0,151390.0,6929187.0
울산광역시,2012,연소잔재물,허가업체,1,1083.0,0.0,0.0
울산광역시,2012,폐석재류,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐타이어,허가업체,3,2273.0,1185.0,3660941.0
울산광역시,2012,폐식용유,허가업체,5,17482.0,56910.0,62336312.0
울산광역시,2012,동식물성잔재물,허가업체,12,24436.0,993.0,1399259.0
울산광역시,2012,폐전기전자제품류,허가업체,1,32.0,0.0,0.0
울산광역시,2012,왕겨 및 쌀겨,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐목재류,허가업체,57,261347.0,88616.0,4939384.0
울산광역시,2012,폐섬유류,허가업체,5,397.0,213.0,152159.0
울산광역시,2012,폐지류,허가업체,10,4699.0,15021.0,1686556.0
울산광역시,2012,폐금속류,허가업체,22,57374.0,81794.0,170503940.0
울산광역시,2012,폐유리류,허가업체,4,6809.0,1205.0,44385.0
울산광역시,2012,폐타일,허가업체,0,0.0,0.0,0.0
울산광역시,2012,음식물류폐기물 및 처리물,허가업체,10,100583.0,0.0,0.0
울산광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
울산광역시,2012,기타,허가업체,11,50453.0,34862.0,48374.0
울산광역시,2012,폐합성고분자화합물,허가업체,6,990.0,2496.0,5356343.0
울산광역시,2012,오니류,허가업체,2,4719.0,0.0,0.0
울산광역시,2012,폐농약,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐산,허가업체,9,12099.0,2038.0,57763.0
울산광역시,2012,폐알칼리,허가업체,1,7.0,0.0,0.0
울산광역시,2012,광재,허가업체,3,9758.0,0.0,0.0
울산광역시,2012,분진,허가업체,5,5852.0,232288.0,0.0
울산광역시,2012,폐주물사 및 폐사,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐내화물 및 폐도자기조각,허가업체,0,0.0,0.0,0.0
울산광역시,2012,소각재,허가업체,0,0.0,0.0,0.0
울산광역시,2012,안정화 또는 고형화 고화처리물,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐촉매,허가업체,5,10857.0,5285.0,2690088.0
울산광역시,2012,폐흡착제 및 폐흡수제,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐형광등 파쇄 잔재물,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐유기용제,허가업체,43,78824.0,39843.0,14314832.0
울산광역시,2012,폐페인트 및 락카,허가업체,19,2118.0,994.0,569229.0
울산광역시,2012,폐유,허가업체,102,60636.0,17459.0,6017734.0
울산광역시,2012,폴리클로리네이티드비페닐함유폐기물,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐유독물질,허가업체,5,74.0,0.0,0.0
울산광역시,2012,기타,허가업체,0,0.0,0.0,0.0
울산광역시,2012,음식물류폐기물,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐지류,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐유리류,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐목재 및 폐가구류,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐타일 및 도자기류,허가업체,0,0.0,0.0,0.0
울산광역시,2012,폐전지류,허가업체,0,0.0,0.0,0.0
울산광역시,2012,동식물성 잔재물,허가업체,0,0.0,0.0,0.0
울산광역시,2012,기타,허가업체,0,0.0,0.0,0.0
세종특별자치시,2012,유기성오니류,허가업체,4,11327.0,144.0,73850.0
세종특별자치시,2012,무기성오니류,허가업체,3,975.0,5921.0,0.0
세종특별자치시,2012,폐합성고분자화합물,허가업체,19,72277.0,12692.0,2582188.0
세종특별자치시,2012,광재류,허가업체,0,0.0,0.0,0.0
세종특별자치시,2012,분진류,허가업체,0,0.0,0.0,0.0
세종특별자치시,2012,폐주물사 및 폐사,허가업체,0,0.0,0.0,0.0
세종특별자치시,2012,폐내화물 및 폐도자기조각,허가업체,0,0.0,0.0,0.0
