"행정구역별","폐기물별","항목","단위","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"동해시","지정폐기물","재활용[톤/일]","톤/일","716","621","2.1","2.3","2.7","4.2","2.1","3.2","1.9","2.6",
"동해시","전년도이월량","발생량[톤/일]","톤/일","7","0","-","-","0","0","0","0","0","0",
"동해시","당해년도발생량","발생량[톤/일]","톤/일","1242","1351","4.2","3.5","4.1","5.9","3.2","4.8","3.6","4",
"태백시","합계","재활용률[%]","%","48","86.4","94.6","74.1","85.3","89.4","88.7","91.4","80.4","79",
"태백시","합계","발생량[톤/일]","톤/일","777","103478","334.1","192.5","396.2","332.3","406.3","410.4","388.7","497.4",
"태백시","합계","재활용[톤/일]","톤/일","373","89389","316","142.7","337.9","297.2","360.5","374.9","312.6","392.9",
"태백시","생활계폐기물","발생량[톤/일]","톤/일","46","44092","86.6","58.3","66.9","58.5","64.1","45.8","93","87.3",
"태백시","생활계폐기물","재활용[톤/일]","톤/일","35","30697","70.3","21","22","35.3","35.2","24.8","38.8","18.3",
"태백시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","4","2300","9.9","22","19.9","21.8","13.3","14.8","22.3","43.2",
"태백시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","4","2300","9.1","10.1","9.6","12.6","4.3","4.3","3.6","10.6",
"태백시","건설폐기물","발생량[톤/일]","톤/일","130","56283","236.1","111.8","306.2","248.8","325.3","345.3","269.5","363.4",
"태백시","건설폐기물","재활용[톤/일]","톤/일","130","56283","236.1","111.6","305.6","248.8","320.3","345.1","269.5","363.3",
"태백시","지정폐기물","발생량[톤/일]","톤/일","597","803","1.5",".4","3.2","3.2","3.6","4.5","3.9","3.5",
"태백시","지정폐기물","재활용[톤/일]","톤/일","204","110",".5","-",".7",".5",".7",".7",".7",".7",
"태백시","전년도이월량","발생량[톤/일]","톤/일","-","0",".2","-","0","0","0","0","0","0",
"태백시","당해년도발생량","발생량[톤/일]","톤/일","597","803","1.3",".4","3.2","3.2","3.6","4.5","3.9","3.5",
"속초시","합계","재활용률[%]","%","49.7","81","71.5","74.4","75.3","68.9","78.6","73.4","77.1","61.7",
"속초시","합계","발생량[톤/일]","톤/일","934","203305","490","399.1","445.4","348.9","537.6","446.7","533.6","337.9",
"속초시","합계","재활용[톤/일]","톤/일","464","164579","350.4","297.2","335.2","240.4","422.6","327.6","411.6","208.5",
"속초시","생활계폐기물","발생량[톤/일]","톤/일","65","66759","168.2","165.9","183.3","183.2","147.8","156.2","146","132.8",
"속초시","생활계폐기물","재활용[톤/일]","톤/일","35","35077","83.4","82.2","83.2","83.1","37.4","42.4","29.8","14.4",
"속초시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","11","10257","44.2","141.2","4.2","4.2","4.4","13.1","12.9","6.1",
"속초시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","4","6242","2.9","123.8","3.6","3.6","4","12.7","12.4","5.5",
"속초시","건설폐기물","발생량[톤/일]","톤/일","142","125487","274.1","90.5","247.9","153.4","380.1","271.1","368.4","192.5",
"속초시","건설폐기물","재활용[톤/일]","톤/일","141","122969","263.4","90.3","247.4","152.5","379.9","271.1","368.1","187.2",
"속초시","지정폐기물","발생량[톤/일]","톤/일","716","803","3.5","1.6","10","8.1","5.3","6.3","6.3","6.5",
"속초시","지정폐기물","재활용[톤/일]","톤/일","284","292",".7",".8","1","1.2","1.3","1.4","1.3","1.4",
"속초시","전년도이월량","발생량[톤/일]","톤/일","1","0","-","-","0","0","0",".1",".1",".1",
"속초시","당해년도발생량","발생량[톤/일]","톤/일","715","803","3.5","1.6","9.9","8.1","5.3","6.2","6.2","6.4",
"삼척시","합계","재활용률[%]","%","57","89.1","87.9","75.8","88.6","89.8","89.3","90.5","88.5","95.6",
"삼척시","합계","발생량[톤/일]","톤/일","1211","274590","732.9","335.2","720.7","970.6","834.7","824.4","659.6","1649.8",
"삼척시","합계","재활용[톤/일]","톤/일","690","244550","644.2","254.2","638.3","872","745.1","746.1","583.9","1576.6",
"삼척시","생활계폐기물","발생량[톤/일]","톤/일","38","37413","104.4","104.3","106.3","110.1","106.8","144.5","105.7","104.3",
"삼척시","생활계폐기물","재활용[톤/일]","톤/일","11","11388","22.1","29.1","30.7","43.5","42.1","80.5","43.5","44.9",
"삼척시","사업장배출시설계폐기물","발생량[톤/일]","톤/일","3","2884","7.1","7.1","5.2","103.8","102","101.7","102.3","903.6",
"삼척시","사업장배출시설계폐기물","재활용[톤/일]","톤/일","2","1716","4.7","4.7","5.2","99.7","98","97.7","98.3","892.5",
"삼척시","건설폐기물","발생량[톤/일]","톤/일","231","232505","619.3","221.2","606.1","753.8","623.3","574.5","442.9","637.5",
"삼척시","건설폐기물","재활용[톤/일]","톤/일","229","230936","616.4","219.4","600.9","727","603.1","565.9","440.7","637.1",
"삼척시","지정폐기물","발생량[톤/일]","톤/일","939","1789","2.1","2.6","3.1","2.9","2.6","3.7","8.7","4.4",
"삼척시","지정폐기물","재활용[톤/일]","톤/일","448","511","1","1.1","1.5","1.8","1.9","2","1.4","2.1",
"삼척시","전년도이월량","발생량[톤/일]","톤/일","-","0","-","-","0","0","0","0","0","0",
"삼척시","당해년도발생량","발생량[톤/일]","톤/일","939","1789","2.1","2.6","3.1","2.9","2.6","3.7","8.7","4.4",
"홍천군","합계","재활용률[%]","%","67","90.3","89.2","73.5","86.2","86.5","86.7","90.5","92.9","93.6",
"홍천군","합계","발생량[톤/일]","톤/일","837","220825","668.5","300.5","482.8","455.5","599","704","983.2","804",
"홍천군","합계","재활용[톤/일]","톤/일","561","199363","596.5","220.9","416.1","393.8","519.3","637.1","913.3","752.2",
"홍천군","생활계폐기물","발생량[톤/일]","톤/일","50","41355","68.2","57.4","44.8","49.8","60.1","80.1","76.2","112.2",
"홍천군","생활계폐기물","재활용[톤/일]","톤/일","31","24017","30.5","21.7","16.3","11.7","19.2","31.7","32.2","67.6",
"홍천군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","32","46830","120.2","133.2","142.8","152.7","130.8","121.7","129.1","92.6",
"홍천군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","13","43581","88.2","94.4","107.5","133.6","96","107.6","112.1","89.1",
"홍천군","건설폐기물","발생량[톤/일]","톤/일","205","131583","477.3","106.6","292","248.1","403.9","497.9","774","595.2",
"홍천군","건설폐기물","재활용[톤/일]","톤/일","205","131583","477.3","104.6","292","248.1","403.8","497.5","768.8","595.2",
"홍천군","지정폐기물","발생량[톤/일]","톤/일","550","1059","2.8","3.4","3.2","4.9","4.2","4.3","3.9","4",
"홍천군","지정폐기물","재활용[톤/일]","톤/일","312","183",".5",".2",".3",".4",".3",".3",".2",".3",
"홍천군","전년도이월량","발생량[톤/일]","톤/일","3","0",".1",".1",".1","0",".1",".1",".1","0",
"홍천군","당해년도발생량","발생량[톤/일]","톤/일","547","1059","2.8","3.3","3.2","4.8","4.1","4.2","3.8","4",
"횡성군","합계","재활용률[%]","%","41.3","91","94.3","79.3","90.3","94","95.6","89","93.3","93",
"횡성군","합계","발생량[톤/일]","톤/일","571","142460","600.5","163","346.4","494.3","653.1","411.9","558.1","523.3",
"횡성군","합계","재활용[톤/일]","톤/일","236","129685","566.5","129.2","312.8","464.5","624.3","366.6","520.4","486.7",
"횡성군","생활계폐기물","발생량[톤/일]","톤/일","21","19747","48.6","43.1","41.9","37","40.3","59.5","61","66.5",
"횡성군","생활계폐기물","재활용[톤/일]","톤/일","11","10293","23.9","18.6","14.3","13.4","15.4","19.2","34.3","40.2",
"횡성군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","7","6899","18.5","18.5","28.4","6.3","2","48.7","33.8","259.5",
"횡성군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","4","3833","10.1","10.1","23.5","1.2","0","46.3","26.7","252.6",
"횡성군","건설폐기물","발생량[톤/일]","톤/일","130","115486","532.4","100.3","274.6","449.5","608.5","300.5","460.3","193.8",
"횡성군","건설폐기물","재활용[톤/일]","톤/일","129","115486","532.2","100.3","274.6","449.5","608.5","300.5","459.1","193.5",
"횡성군","지정폐기물","발생량[톤/일]","톤/일","413","329","1","1.1","1.5","1.5","2.3","3.2","3","3.5",
"횡성군","지정폐기물","재활용[톤/일]","톤/일","92","73",".3",".2",".4",".4",".4",".6",".3",".4",
"횡성군","전년도이월량","발생량[톤/일]","톤/일","1","0","-","-","0","0","0","0","0","0",
"횡성군","당해년도발생량","발생량[톤/일]","톤/일","412","329","1","1.1","1.5","1.5","2.3","3.2","3","3.5",
"영월군","합계","재활용률[%]","%","32.5","96","90","82.5","94","94.6","96","91.4","96.1","95.4",
"영월군","합계","발생량[톤/일]","톤/일","1357","216555","867.1","406.7","526.6","564.7","696.2","633.8","833","812",
"영월군","합계","재활용[톤/일]","톤/일","441","207831","780.5","335.6","494.9","534","668.3","579.5","800.2","774.9",
"영월군","생활계폐기물","발생량[톤/일]","톤/일","15","14819","41.4","43.5","42.6","35.2","31.6","32.6","30.9","34.6",
"영월군","생활계폐기물","재활용[톤/일]","톤/일","6","6680","17.9","21.5","25.6","19.9","17","15.8","15.2","16.6",
"영월군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","76","31390","189.7","242.5","155.2","231.4","301.5","277.6","458.7","345.1",
"영월군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","76","31390","128.2","194.6","141.9","218.3","300.6","253.6","455.3","339.7",
"영월군","건설폐기물","발생량[톤/일]","톤/일","210","169579","634.1","119.3","326.9","295.3","350","309.9","329.1","417.9",
"영월군","건설폐기물","재활용[톤/일]","톤/일","210","169579","633.8","119.3","326.9","295.2","350","309.5","329.1","417.9",
"영월군","지정폐기물","발생량[톤/일]","톤/일","1056","767","1.9","1.4","1.9","2.8","13.1","13.7","14.3","14.4",
"영월군","지정폐기물","재활용[톤/일]","톤/일","149","183",".6",".1",".5",".6",".7",".6",".6",".7",
"영월군","전년도이월량","발생량[톤/일]","톤/일","76","0","-","-","0","0","0","0",".2","0",
"영월군","당해년도발생량","발생량[톤/일]","톤/일","980","767","1.9","1.3","1.9","2.8","13.1","13.7","14.2","14.4",
"평창군","합계","재활용률[%]","%","36.7","96.1","93.9","85.2","93.1","94.9","97.2","97.8","98.5","98",
"평창군","합계","발생량[톤/일]","톤/일","750","289664","521.9","216.8","533.4","706.2","742.6","1445.2","1381","925.4",
"평창군","합계","재활용[톤/일]","톤/일","275","278313","490","184.7","496.4","670","722.1","1413.8","1360.2","907.3",
"평창군","생활계폐기물","발생량[톤/일]","톤/일","65","62744","45.2","44.5","57.6","55.9","45.6","58.1","59","78.1",
"평창군","생활계폐기물","재활용[톤/일]","톤/일","56","56721","28","27.3","35.6","35","28.9","44.1","42.5","64",
"평창군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","14","16973","43.4","13.9","43.8","42.8","24","23.1","40.6","30.5",
"평창군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","12","11899","29.2","-","29.8","28.8","21.1","7","38.1","28",
"평창군","건설폐기물","발생량[톤/일]","톤/일","207","209656","432.7","157.3","430.9","606","671.7","1362.3","1279.4","814.9",
"평창군","건설폐기물","재활용[톤/일]","톤/일","207","209656","432.7","157.3","430.9","606","671.7","1362.3","1279.4","814.9",
"평창군","지정폐기물","발생량[톤/일]","톤/일","464","292",".6","1.1","1.1","1.5","1.3","1.7","2","1.9",
"평창군","지정폐기물","재활용[톤/일]","톤/일","-","37",".1",".1",".1",".2",".4",".4",".2",".4",
"평창군","전년도이월량","발생량[톤/일]","톤/일","75","0","-","-","0","0","0","0","0","0",
"평창군","당해년도발생량","발생량[톤/일]","톤/일","389","292",".6","1.1","1.1","1.5","1.3","1.7","2","1.9",
"정선군","합계","재활용률[%]","%","61.4","91.3","93.4","83.1","92.7","93","94.7","89.5","90.5","93.3",
"정선군","합계","발생량[톤/일]","톤/일","599","157242","417.1","191.7","465.7","481.6","460.4","466.2","516","455.6",
"정선군","합계","재활용[톤/일]","톤/일","368","143591","389.7","159.3","431.8","448","436.1","417.3","467","425.1",
"정선군","생활계폐기물","발생량[톤/일]","톤/일","26","21134","48.5","47.8","56.2","54.6","55.6","66.2","52.1","40.4",
"정선군","생활계폐기물","재활용[톤/일]","톤/일","17","9563","22.6","20.2","30.9","29.3","33.6","44","25.3","14.7",
"정선군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","12","4307","2.6","11.2","49.5","49.5","7.2","83.1","95.5","105.9",
"정선군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","4","2738","2","8.4","43.3","43.3","6.3","57.8","75.4","102",
"정선군","건설폐기물","발생량[톤/일]","톤/일","179","131327","365","130.6","357.9","375.9","396","315.3","366.8","308.1",
"정선군","건설폐기물","재활용[톤/일]","톤/일","179","131145","364.9","130.3","357.1","375.1","395.8","315.2","365.8","308.1",
"정선군","지정폐기물","발생량[톤/일]","톤/일","382","475","1","2","2.1","1.6","1.6","1.6","1.6","1.2",
"정선군","지정폐기물","재활용[톤/일]","톤/일","168","146",".2",".4",".5",".3",".4",".3",".5",".3",
"정선군","전년도이월량","발생량[톤/일]","톤/일","-","0","-","-","0","0","0","0","0","0",
"정선군","당해년도발생량","발생량[톤/일]","톤/일","382","475","1","2","2.1","1.6","1.6","1.6","1.6","1.2",
"철원군","합계","재활용률[%]","%","29.8","93.7","87.4","83","89.6","84.9","87.6","88.8","87.2","89",
"철원군","합계","발생량[톤/일]","톤/일","543","111325","254.1","214.7","398.1","329.6","407.8","412.5","377","400",
"철원군","합계","재활용[톤/일]","톤/일","162","104281","222.1","178.1","356.8","279.8","357.1","366.1","328.8","355.9",
"철원군","생활계폐기물","발생량[톤/일]","톤/일","18","15987","47.9","66.2","46.6","60.8","57.9","55.7","55.7","53.8",
"철원군","생활계폐기물","재활용[톤/일]","톤/일","9","9381","18","31.9","7.9","14","12.6","11.7","9.3","11.2",
"철원군","사업장배출시설계폐기물","발생량[톤/일]","톤/일","6","8979","16.1","19.5","20.1","3.5","6.6","22.5","23.7","24.3",
"철원군","사업장배출시설계폐기물","재활용[톤/일]","톤/일","6","8943","15.5","19.1","19.3","2.4","3.3","21.8","23.6","24.2",
"철원군","건설폐기물","발생량[톤/일]","톤/일","137","85812","187.8","126.4","328.8","263.2","341.2","332.7","296.1","320.5",
"철원군","건설폐기물","재활용[톤/일]","톤/일","136","85775","187.8","126.4","328.8","263.2","341.2","332.6","295.8","320.5",
"철원군","지정폐기물","발생량[톤/일]","톤/일","382","548","2.3","2.6","2.6","2.1","2.1","1.6","1.5","1.4",
"철원군","지정폐기물","재활용[톤/일]","톤/일","11","183",".8",".8",".8",".2","0","0",".1","0",
"철원군","전년도이월량","발생량[톤/일]","톤/일","18","0","-","-","0","0","0","0","0","0",
"철원군","당해년도발생량","발생량[톤/일]","톤/일","364","548","2.3","2.6","2.6","2.1","2.1","1.6","1.5","1.3",
"화천군","합계","재활용률[%]","%","23.2","88.8","89.7","76.8","85.9","85.5","82.2","85.6","81.7","87.2",
"화천군","합계","발생량[톤/일]","톤/일","564","114136","319","135.9","280.2","292.7","245.1","306.1","246.3","369.5",
"화천군","합계","재활용[톤/일]","톤/일","131","101397","286","104.4","240.6","250.2","201.4","261.9","201.3","322.3",
